index,event,NClus,foundZ,trueZ,chargeSum,centrality
8859,8859,5130,nan,3.10806,1232.12,nan
8860,8860,2,nan,8.30715,6.97204,nan
8862,8862,454,nan,1.71844,125.013,nan
8863,8863,0,nan,6.52702,4.07793,nan
8865,8865,1256,nan,11.8381,397.916,nan
8866,8866,5659,nan,-15.7706,1371.85,nan
8867,8867,172,nan,7.87301,79.8434,nan
8870,8870,413,nan,0.172908,127.202,nan
8871,8871,407,nan,-21.5111,179.249,nan
8873,8873,2708,nan,-0.635628,684.875,nan
8874,8874,781,nan,-4.46633,276.51,nan
8875,8875,3488,nan,10.1106,963.771,nan
8876,8876,1024,nan,-12.1072,232.544,nan
8877,8877,3973,nan,-6.11338,1039.03,nan
8878,8878,46,nan,-15.1034,26.5129,nan
8880,8880,2052,nan,-5.4069,478.692,nan
8881,8881,3256,nan,-2.93454,810.962,nan
8885,8885,373,nan,-5.76024,206.622,nan
8887,8887,1621,nan,-18.3332,447.423,nan
8888,8888,1889,nan,-3.89945,464.952,nan
8890,8890,1498,nan,-20.0608,434.882,nan
8891,8891,791,nan,-8.83168,295.733,nan
8892,8892,659,nan,-8.55553,251.391,nan
8893,8893,1471,nan,0.15428,485.195,nan
8895,8895,813,nan,5.61049,223.577,nan
8896,8896,126,nan,4.37871,34.504,nan
8897,8897,7016,nan,11.1435,1828.09,nan
8902,8902,84,nan,-0.784114,9.98084,nan
8903,8903,1709,nan,4.68799,585.011,nan
8905,8905,4299,nan,9.1269,1136.38,nan
8907,8907,2244,nan,-2.68753,602.557,nan
8908,8908,2354,nan,-7.64502,570.583,nan
8909,8909,26,nan,-7.25282,27.3182,nan
8911,8911,1331,nan,14.0623,451.997,nan
8914,8914,875,nan,-11.341,285.985,nan
8915,8915,113,nan,0.192619,80.463,nan
8917,8917,79,nan,11.1743,19.8139,nan
8918,8918,2171,nan,-1.76562,592.626,nan
8920,8920,5586,nan,7.72903,1459.72,nan
8921,8921,2030,nan,5.90045,631.574,nan
8924,8924,282,nan,-15.5664,67.4706,nan
8925,8925,2640,nan,-24.1772,792.872,nan
8927,8927,3925,nan,-16.4202,1142.68,nan
8928,8928,1938,nan,-7.33964,613.783,nan
8929,8929,391,nan,-5.64359,130.577,nan
8930,8930,75,nan,-2.47691,52.2487,nan
8931,8931,4695,nan,-5.73748,1097.53,nan
8935,8935,219,nan,6.38788,46.1787,nan
8936,8936,1367,nan,3.04228,433.83,nan
8939,8939,3145,nan,9.91273,923.617,nan
8940,8940,4720,nan,-17.1535,1090.91,nan
8944,8944,1293,nan,-13.2236,352.542,nan
8946,8946,458,nan,-0.251251,145.202,nan
8947,8947,143,nan,-0.354262,27.606,nan
8948,8948,122,nan,-19.4008,43.1251,nan
8951,8951,137,nan,-1.68824,56.851,nan
8955,8955,2744,nan,-13.5487,746.196,nan
8957,8957,1781,nan,8.5831,471.34,nan
8958,8958,463,nan,-12.9455,112.174,nan
8959,8959,363,nan,9.96085,158.581,nan
8962,8962,1898,nan,8.27922,564.969,nan
8963,8963,2032,nan,4.7688,563.604,nan
8964,8964,162,nan,-15.6726,62.1036,nan
8965,8965,4020,nan,3.43844,1024.09,nan
8967,8967,61,nan,-2.65597,42.6207,nan
8968,8968,0,nan,-19.616,518.193,nan
8969,8969,405,nan,0.101663,166.539,nan
8970,8970,67,nan,-0.574389,47.7741,nan
8971,8971,84,nan,0.0822743,37.2177,nan
8972,8972,4614,nan,-1.92492,1205.65,nan
8973,8973,441,nan,-15.3337,225,nan
8975,8975,18,nan,-13.7216,15.079,nan
8978,8978,487,nan,-18.7555,230.276,nan
8979,8979,270,nan,4.71118,77.6214,nan
8980,8980,41,nan,-2.52166,43.3174,nan
8981,8981,4739,nan,-8.95503,1103.39,nan
8982,8982,4,nan,18.3911,13.625,nan
8984,8984,5763,nan,-2.73341,1268.2,nan
8989,8989,286,nan,-21.5749,112.215,nan
8991,8991,427,nan,-3.07466,121.423,nan
8992,8992,594,nan,-5.71015,262.643,nan
8995,8995,127,nan,-4.94207,36.3108,nan
8996,8996,111,nan,9.66101,26.0068,nan
9000,9000,102,nan,-7.39565,65.5838,nan
9002,9002,468,nan,-13.1292,159.146,nan
9005,9005,254,nan,0.258835,58.9596,nan
9006,9006,3180,nan,0.201839,914.236,nan
9008,9008,0,nan,2.39528,5.63397,nan
9010,9010,1544,nan,-35.4086,756.294,nan
9011,9011,436,nan,-9.49273,180.048,nan
9012,9012,2950,nan,-6.21716,819.625,nan
9013,9013,99,nan,4.75951,32.5557,nan
9014,9014,1192,nan,2.48952,401.773,nan
9015,9015,2613,nan,-2.70872,800.74,nan
9016,9016,2,nan,4.46969,10.6062,nan
9017,9017,47,nan,-32.9234,49.7815,nan
9018,9018,2547,nan,6.83633,718.109,nan
9019,9019,3950,nan,-6.67719,1037.27,nan
9020,9020,2106,nan,-5.38385,546.998,nan
9021,9021,506,nan,2.076,155.34,nan
9023,9023,2583,nan,-2.04087,715.899,nan
9025,9025,1993,nan,-3.10421,633.224,nan
9026,9026,327,nan,2.77855,162.73,nan
9027,9027,436,nan,1.32236,189.956,nan
9028,9028,6305,nan,-4.01043,1524.99,nan
9029,9029,10,nan,21.7795,4.9858,nan
9032,9032,4977,nan,-22.524,1391.87,nan
9034,9034,7,nan,9.79061,4.04614,nan
9035,9035,1160,nan,-12.3865,408.05,nan
9036,9036,595,nan,-21.6162,199.944,nan
9037,9037,269,nan,-10.2955,81.2016,nan
9038,9038,1120,nan,-6.54325,350.644,nan
9039,9039,4,nan,11.9514,2.61788,nan
9043,9043,853,nan,-5.47524,252.476,nan
9044,9044,5309,nan,-10.4317,1458.83,nan
9045,9045,3907,nan,-20.2778,1108.77,nan
9046,9046,3203,nan,-4.99213,896.723,nan
9047,9047,451,nan,-8.50998,213.057,nan
9050,9050,2604,nan,16.2588,720.768,nan
9051,9051,1568,nan,-21.4733,568.894,nan
9053,9053,3262,nan,-15.426,950.375,nan
9054,9054,2,nan,-4.85122,2.94158,nan
9060,9060,5467,nan,-12.974,1350.06,nan
9061,9061,63,nan,-9.22954,11.6854,nan
9062,9062,4300,nan,9.02011,1192.05,nan
9063,9063,672,nan,-27.4769,258.261,nan
9064,9064,1180,nan,-18.2648,367.733,nan
9065,9065,6254,nan,-8.65436,1427.52,nan
9069,9069,1,nan,-2.71481,2.26605,nan
9070,9070,1202,nan,-37.5689,439.843,nan
9071,9071,1842,nan,-6.16202,665.444,nan
9072,9072,3,nan,-6.4115,3.60714,nan
9075,9075,6815,nan,-10.0399,1352.9,nan
9076,9076,1012,nan,8.00518,341.572,nan
9077,9077,1,nan,23.6847,9.62856,nan
9078,9078,95,nan,-4.31157,35.8175,nan
9079,9079,0,nan,-13.2769,1.52677,nan
9080,9080,5511,nan,-2.94608,1307.16,nan
9081,9081,212,nan,-0.642704,66.2374,nan
9082,9082,1972,nan,-10.8881,578.739,nan
9083,9083,1107,nan,-16.1884,353.278,nan
9086,9086,218,nan,-5.32871,94.7289,nan
9090,9090,4419,nan,6.4622,1191.48,nan
9091,9091,182,nan,-10.5781,53.784,nan
9092,9092,59,nan,-7.36654,15.5521,nan
9093,9093,653,nan,-8.61441,273.68,nan
9094,9094,101,nan,-1.14261,52.3665,nan
9097,9097,141,nan,-7.19536,25.4104,nan
9099,9099,81,nan,9.83408,16.6329,nan
9101,9101,128,nan,4.70664,18.3892,nan
9103,9103,115,nan,-9.96458,22.8997,nan
9105,9105,85,nan,-13.7128,47.1147,nan
9108,9108,824,nan,-7.52801,222.301,nan
9110,9110,90,nan,-14.2834,53.1464,nan
9115,9115,965,nan,-17.4811,205.737,nan
9116,9116,56,nan,-6.21191,77.6826,nan
9117,9117,95,nan,-1.29534,33.6269,nan
9118,9118,3888,nan,-10.9675,870.19,nan
9119,9119,2420,nan,-2.45384,504.188,nan
9121,9121,136,nan,5.65012,35.8376,nan
9122,9122,2120,nan,-17.4553,621.871,nan
9123,9123,3178,nan,1.47972,809.465,nan
9124,9124,6818,nan,-6.38257,1544.99,nan
9125,9125,1047,nan,-6.64339,300.343,nan
9126,9126,4799,nan,-10.7432,1296,nan
9127,9127,189,nan,14.2259,41.7248,nan
9128,9128,6050,nan,-3.20208,1531.34,nan
9129,9129,2288,nan,-10.49,615.14,nan
9138,9138,5291,nan,-6.30067,1363.29,nan
9140,9140,62,nan,-2.67337,45.1359,nan
9143,9143,139,nan,-6.59297,29.0201,nan
9147,9147,249,nan,-7.94056,111.678,nan
9148,9148,915,nan,13.8197,316.717,nan
9150,9150,2911,nan,-17.3013,880.791,nan
9151,9151,146,nan,9.44109,62.5063,nan
9152,9152,6475,nan,-6.44028,1474.08,nan
9153,9153,5635,nan,7.57421,1316.97,nan
9154,9154,185,nan,-8.5816,75.4074,nan
9155,9155,5569,nan,-7.43754,1299.21,nan
9156,9156,860,nan,2.65816,297.381,nan
9160,9160,2189,nan,2.51034,673.186,nan
9161,9161,801,nan,-12.7689,211.935,nan
9164,9164,726,nan,-16.071,198.648,nan
9165,9165,982,nan,4.34114,345.799,nan
9166,9166,2563,nan,-24.451,824.397,nan
9167,9167,1839,nan,7.85754,556.386,nan
9169,9169,215,nan,-12.9068,76.8543,nan
9174,9174,13,nan,-8.37216,9.06792,nan
9180,9180,21,nan,-8.8148,7.9668,nan
9182,9182,1224,nan,-17.4358,398.284,nan
9186,9186,2286,nan,-2.92051,796.601,nan
9188,9188,87,nan,-38.7609,35.5754,nan
9189,9189,159,nan,-5.10522,65.2659,nan
9190,9190,569,nan,-1.42703,250.947,nan
9191,9191,31,nan,-9.53041,7.48169,nan
9194,9194,287,nan,9.54182,108.379,nan
9198,9198,182,nan,9.01416,58.6252,nan
9199,9199,370,nan,-9.6955,158.851,nan
9202,9202,93,nan,-6.63536,40.4063,nan
9205,9205,484,nan,-2.07915,156.093,nan
9207,9207,40,nan,-16.6517,17.0674,nan
9209,9209,7286,nan,7.47062,1681.92,nan
9211,9211,2394,nan,3.24866,598.397,nan
9212,9212,5789,nan,1.49618,1461.95,nan
9213,9213,372,nan,5.13643,113.994,nan
9216,9216,89,nan,-15.6906,37.7245,nan
9217,9217,1298,nan,-12.0688,479.422,nan
9218,9218,1142,nan,-4.38769,384.494,nan
9219,9219,1267,nan,-8.28229,371.989,nan
9220,9220,381,nan,-21.1427,144.777,nan
9221,9221,3350,nan,-23.7695,1146.86,nan
9222,9222,742,nan,-12.7945,260.73,nan
9225,9225,61,nan,-12.0064,9.41063,nan
9226,9226,6611,nan,-1.35815,1501.8,nan
9229,9229,0,nan,5.74529,1.25905,nan
9230,9230,3040,nan,-13.9076,796.894,nan
9233,9233,2903,nan,-27.8336,1027.71,nan
9234,9234,1843,nan,4.35267,474.733,nan
9236,9236,2315,nan,2.13554,704.614,nan
9237,9237,61,nan,6.53612,40.5053,nan
9238,9238,2292,nan,-12.7048,704.442,nan
9241,9241,6705,nan,-4.47863,1458.71,nan
9242,9242,531,nan,-8.27017,177.492,nan
9245,9245,2163,nan,-12.7619,604.784,nan
9246,9246,2228,nan,5.22604,577.026,nan
9247,9247,642,nan,-0.792477,167.885,nan
9248,9248,3550,nan,-2.47078,1066.73,nan
9250,9250,64,nan,-17.4128,14.6029,nan
9251,9251,3781,nan,-2.31878,898.392,nan
9253,9253,416,nan,-5.49321,166.408,nan
9255,9255,1638,nan,8.98502,494.615,nan
9258,9258,4026,nan,-9.02737,1002.83,nan
9260,9260,1258,nan,-20.488,417.36,nan
9261,9261,590,nan,-4.61224,184.682,nan
9262,9262,4652,nan,-5.21632,1208.52,nan
9264,9264,6457,nan,0.0803373,1505.94,nan
9265,9265,2133,nan,-21.8219,658.091,nan
9266,9266,630,nan,-10.3877,170.363,nan
9268,9268,2728,nan,3.65915,664.385,nan
9272,9272,222,nan,-8.94737,86.0093,nan
9273,9273,4,nan,-18.1996,1.35036,nan
9274,9274,287,nan,-13.0615,95.6777,nan
9275,9275,1352,nan,-4.04068,511.672,nan
9276,9276,377,nan,-9.23452,122.267,nan
9280,9280,0,nan,-3.25325,4.01035,nan
9282,9282,262,nan,1.85987,96.2006,nan
9283,9283,368,nan,4.63951,104.111,nan
9285,9285,5945,nan,-12.3159,1373.88,nan
9287,9287,1465,nan,3.62673,496.001,nan
9288,9288,180,nan,0.777705,45.0986,nan
9295,9295,115,nan,-8.5963,76.1979,nan
9296,9296,252,nan,2.47215,58.9563,nan
9299,9299,523,nan,0.318219,168.804,nan
9300,9300,85,nan,17.2694,27.6838,nan
9301,9301,839,nan,-16.1231,313.683,nan
9303,9303,1307,nan,-16.3035,473.601,nan
9304,9304,472,nan,-0.874524,161.357,nan
9306,9306,4913,nan,13.451,1306.37,nan
9307,9307,1223,nan,-12.1699,401.718,nan
9308,9308,2189,nan,-2.66752,601.407,nan
9309,9309,81,nan,-2.18031,18.8094,nan
9311,9311,268,nan,5.4562,108.481,nan
9312,9312,510,nan,2.27935,97.8398,nan
9322,9322,4435,nan,1.29066,1187.92,nan
9323,9323,872,nan,3.67466,251.033,nan
9325,9325,720,nan,-18.0292,264.074,nan
9326,9326,756,nan,-7.65049,257.925,nan
9328,9328,136,nan,-6.4995,52.1456,nan
9330,9330,5606,nan,-3.17831,1345.41,nan
9333,9333,1055,nan,3.92989,404.661,nan
9336,9336,4100,nan,8.81092,1097.06,nan
9337,9337,2111,nan,5.95803,531.261,nan
9340,9340,686,nan,15.0026,238.84,nan
9341,9341,5,nan,2.77086,1.49134,nan
9344,9344,256,nan,0.786387,88.4551,nan
9347,9347,129,nan,-19.3127,62.3249,nan
9349,9349,1948,nan,-3.23918,634.621,nan
9354,9354,6907,nan,-0.370644,1553.13,nan
9356,9356,7,nan,-6.17508,3.54953,nan
9357,9357,763,nan,-6.57712,225.669,nan
9361,9361,652,nan,11.0811,235.805,nan
9365,9365,2234,nan,-4.62008,728.874,nan
9366,9366,62,nan,1.57576,20.4515,nan
9367,9367,1528,nan,3.38404,354.436,nan
9371,9371,102,nan,-12.3047,37.6568,nan
9372,9372,194,nan,6.55964,69.4759,nan
9373,9373,85,nan,7.92964,16.6858,nan
9374,9374,1802,nan,-9.25524,542.802,nan
9376,9376,1,nan,-5.74275,2.20068,nan
9377,9377,910,nan,-27.4999,291.208,nan
9380,9380,105,nan,3.3671,73.0367,nan
9381,9381,269,nan,-5.72227,105.966,nan
9382,9382,934,nan,3.92472,285.199,nan
9383,9383,2,nan,5.30977,11.0049,nan
9384,9384,450,nan,-5.34784,177.425,nan
9385,9385,299,nan,0.0149403,96.0108,nan
9386,9386,1479,nan,2.00591,491.529,nan
9387,9387,1318,nan,-0.323658,332.266,nan
9388,9388,1546,nan,4.96212,502.07,nan
9389,9389,1915,nan,-11.1452,627.234,nan
9391,9391,2564,nan,3.21998,667.418,nan
9393,9393,3,nan,-16.9025,5.75329,nan
9395,9395,190,nan,-9.90844,75.2491,nan
9396,9396,661,nan,-2.6465,142.392,nan
9397,9397,629,nan,-25.6798,251.512,nan
9399,9399,253,nan,3.44965,128.648,nan
9401,9401,2900,nan,5.34229,749.77,nan
9402,9402,6,nan,-10.7041,29.8185,nan
9403,9403,64,nan,-10.7324,26.6409,nan
9404,9404,71,nan,-2.74953,27.5856,nan
9405,9405,259,nan,-5.76615,106.955,nan
9406,9406,2371,nan,-13.762,581.789,nan
9409,9409,1112,nan,0.861253,247.748,nan
9410,9410,1048,nan,3.19484,309.595,nan
9411,9411,5477,nan,3.28896,1403.35,nan
9417,9417,3,nan,-1.64673,28.4532,nan
9418,9418,5818,nan,-10.1832,1361.83,nan
9421,9421,4,nan,8.76341,32.4722,nan
9425,9425,217,nan,1.47972,39.9831,nan
9426,9426,1224,nan,-8.66355,418.684,nan
9429,9429,3314,nan,-31.6293,985.957,nan
9430,9430,1932,nan,-7.59548,538.062,nan
9434,9434,22,nan,-3.18236,21.5822,nan
9436,9436,77,nan,-5.07765,16.6071,nan
9439,9439,4856,nan,7.4381,1331.88,nan
9441,9441,4085,nan,4.7494,912.382,nan
9442,9442,3639,nan,-1.37198,1091.17,nan
9443,9443,735,nan,-5.3321,278.086,nan
9444,9444,25,nan,3.63815,17.8294,nan
9448,9448,6054,nan,13.6434,1529.5,nan
9453,9453,3885,nan,-14.2775,1145.95,nan
9456,9456,907,nan,4.79392,101.382,nan
9457,9457,2722,nan,18.1914,934.127,nan
9459,9459,977,nan,-1.59214,253.986,nan
9460,9460,332,nan,14.4396,140.187,nan
9462,9462,3286,nan,-10.47,750.615,nan
9463,9463,2742,nan,-4.38805,769.127,nan
9466,9466,2590,nan,-20.9573,789.548,nan
9468,9468,743,nan,5.65135,226.162,nan
9469,9469,233,nan,-11.9081,55.8605,nan
